"id","dttm","temp"
1641,"2024-11-11 09:20","2.746"
1642,"2024-11-11 09:30","2.746"
1643,"2024-11-11 09:40","2.852"
1644,"2024-11-11 09:50","2.852"
1645,"2024-11-11 10:00","2.852"
1646,"2024-11-11 10:10","2.746"
1647,"2024-11-11 10:20","2.746"
1648,"2024-11-11 10:30","2.852"
1649,"2024-11-11 10:40","2.957"
1650,"2024-11-11 10:50","2.852"
1651,"2024-11-11 11:00","2.852"
1652,"2024-11-11 11:10","2.852"
1653,"2024-11-11 11:20","2.852"
1654,"2024-11-11 11:30","2.852"
1655,"2024-11-11 11:40","2.957"
1656,"2024-11-11 11:50","3.063"
1657,"2024-11-11 12:00","3.273"
1658,"2024-11-11 12:10","3.377"
1659,"2024-11-11 12:20","3.482"
1660,"2024-11-11 12:30","3.377"
1661,"2024-11-11 12:40","3.482"
1662,"2024-11-11 12:50","3.586"
1663,"2024-11-11 13:00","3.586"
1664,"2024-11-11 13:10","3.377"
1665,"2024-11-11 13:20","3.482"
1666,"2024-11-11 13:30","3.377"
1667,"2024-11-11 13:40","3.377"
1668,"2024-11-11 13:50","3.482"
1669,"2024-11-11 14:00","3.690"
1670,"2024-11-11 14:10","3.794"
1671,"2024-11-11 14:20","3.794"
1672,"2024-11-11 14:30","3.794"
1673,"2024-11-11 14:40","3.898"
1674,"2024-11-11 14:50","3.898"
1675,"2024-11-11 15:00","4.002"
1676,"2024-11-11 15:10","4.105"
1677,"2024-11-11 15:20","4.209"
1678,"2024-11-11 15:30","4.105"
1679,"2024-11-11 15:40","4.105"
1680,"2024-11-11 15:50","4.209"
1681,"2024-11-11 16:00","4.209"
1682,"2024-11-11 16:10","4.105"
1683,"2024-11-11 16:20","4.002"
1684,"2024-11-11 16:30","4.002"
1685,"2024-11-11 16:40","4.105"
1686,"2024-11-11 16:50","4.105"
1687,"2024-11-11 17:00","4.312"
1688,"2024-11-11 17:10","4.209"
1689,"2024-11-11 17:20","4.312"
1690,"2024-11-11 17:30","4.209"
1691,"2024-11-11 17:40","4.209"
1692,"2024-11-11 17:50","4.105"
1693,"2024-11-11 18:00","4.002"
1694,"2024-11-11 18:10","4.002"
1695,"2024-11-11 18:20","4.002"
1696,"2024-11-11 18:30","4.002"
1697,"2024-11-11 18:40","4.002"
1698,"2024-11-11 18:50","4.002"
1699,"2024-11-11 19:00","4.002"
1700,"2024-11-11 19:10","4.105"
1701,"2024-11-11 19:20","4.002"
1702,"2024-11-11 19:30","4.002"
1703,"2024-11-11 19:40","4.002"
1704,"2024-11-11 19:50","4.002"
1705,"2024-11-11 20:00","4.002"
1706,"2024-11-11 20:10","4.002"
1707,"2024-11-11 20:20","4.105"
1708,"2024-11-11 20:30","4.209"
1709,"2024-11-11 20:40","4.312"
1710,"2024-11-11 20:50","4.312"
1711,"2024-11-11 21:00","4.312"
1712,"2024-11-11 21:10","4.312"
1713,"2024-11-11 21:20","4.312"
1714,"2024-11-11 21:30","4.416"
1715,"2024-11-11 21:40","4.416"
1716,"2024-11-11 21:50","4.416"
1717,"2024-11-11 22:00","4.416"
1718,"2024-11-11 22:10","4.519"
1719,"2024-11-11 22:20","4.622"
1720,"2024-11-11 22:30","4.724"
1721,"2024-11-11 22:40","4.622"
1722,"2024-11-11 22:50","4.519"
1723,"2024-11-11 23:00","4.622"
1724,"2024-11-11 23:10","4.622"
1725,"2024-11-11 23:20","4.622"
1726,"2024-11-11 23:30","4.724"
1727,"2024-11-11 23:40","4.828"
1728,"2024-11-11 23:50","4.828"
1729,"2024-11-12 00:00","4.828"
1730,"2024-11-12 00:10","4.828"
1731,"2024-11-12 00:20","4.828"
1732,"2024-11-12 00:30","4.828"
1733,"2024-11-12 00:40","4.930"
1734,"2024-11-12 00:50","4.930"
1735,"2024-11-12 01:00","4.930"
1736,"2024-11-12 01:10","4.930"
1737,"2024-11-12 01:20","5.032"
1738,"2024-11-12 01:30","5.032"
1739,"2024-11-12 01:40","5.032"
1740,"2024-11-12 01:50","5.032"
1741,"2024-11-12 02:00","5.032"
1742,"2024-11-12 02:10","5.032"
1743,"2024-11-12 02:20","4.930"
1744,"2024-11-12 02:30","4.930"
1745,"2024-11-12 02:40","4.930"
1746,"2024-11-12 02:50","4.930"
1747,"2024-11-12 03:00","4.930"
1748,"2024-11-12 03:10","4.930"
1749,"2024-11-12 03:20","4.828"
1750,"2024-11-12 03:30","4.724"
1751,"2024-11-12 03:40","4.622"
1752,"2024-11-12 03:50","4.416"
1753,"2024-11-12 04:00","4.312"
1754,"2024-11-12 04:10","4.209"
1755,"2024-11-12 04:20","4.105"
1756,"2024-11-12 04:30","4.209"
1757,"2024-11-12 04:40","4.416"
1758,"2024-11-12 04:50","4.416"
1759,"2024-11-12 05:00","4.416"
1760,"2024-11-12 05:10","4.312"
1761,"2024-11-12 05:20","4.312"
1762,"2024-11-12 05:30","4.416"
1763,"2024-11-12 05:40","4.416"
1764,"2024-11-12 05:50","4.416"
1765,"2024-11-12 06:00","4.312"
1766,"2024-11-12 06:10","4.312"
1767,"2024-11-12 06:20","4.312"
1768,"2024-11-12 06:30","4.312"
1769,"2024-11-12 06:40","4.209"
1770,"2024-11-12 06:50","4.105"
1771,"2024-11-12 07:00","4.002"
1772,"2024-11-12 07:10","3.898"
1773,"2024-11-12 07:20","3.690"
1774,"2024-11-12 07:30","3.586"
1775,"2024-11-12 07:40","3.482"
1776,"2024-11-12 07:50","3.273"
1777,"2024-11-12 08:00","3.377"
1778,"2024-11-12 08:10","3.377"
1779,"2024-11-12 08:20","3.377"
1780,"2024-11-12 08:30","3.273"
1781,"2024-11-12 08:40","3.273"
1782,"2024-11-12 08:50","3.273"
1783,"2024-11-12 09:00","3.273"
1784,"2024-11-12 09:10","3.377"
1785,"2024-11-12 09:20","3.377"
1786,"2024-11-12 09:30","3.273"
1787,"2024-11-12 09:40","3.273"
1788,"2024-11-12 09:50","3.377"
1789,"2024-11-12 10:00","3.377"
1790,"2024-11-12 10:10","3.377"
1791,"2024-11-12 10:20","3.690"
1792,"2024-11-12 10:30","4.002"
1793,"2024-11-12 10:40","4.105"
1794,"2024-11-12 10:50","4.105"
1795,"2024-11-12 11:00","4.105"
1796,"2024-11-12 11:10","4.105"
1797,"2024-11-12 11:20","4.209"
1798,"2024-11-12 11:30","4.312"
1799,"2024-11-12 11:40","4.312"
1800,"2024-11-12 11:50","4.416"
1801,"2024-11-12 12:00","4.416"
1802,"2024-11-12 12:10","4.622"
1803,"2024-11-12 12:20","4.828"
1804,"2024-11-12 12:30","4.828"
1805,"2024-11-12 12:40","4.930"
1806,"2024-11-12 12:50","4.930"
1807,"2024-11-12 13:00","4.930"
1808,"2024-11-12 13:10","4.930"
1809,"2024-11-12 13:20","4.828"
1810,"2024-11-12 13:30","4.828"
1811,"2024-11-12 13:40","4.930"
1812,"2024-11-12 13:50","4.930"
1813,"2024-11-12 14:00","4.828"
1814,"2024-11-12 14:10","4.930"
1815,"2024-11-12 14:20","5.032"
1816,"2024-11-12 14:30","5.032"
1817,"2024-11-12 14:40","5.032"
1818,"2024-11-12 14:50","5.032"
1819,"2024-11-12 15:00","5.032"
1820,"2024-11-12 15:10","5.032"
1821,"2024-11-12 15:20","5.135"
1822,"2024-11-12 15:30","5.135"
1823,"2024-11-12 15:40","5.236"
1824,"2024-11-12 15:50","5.236"
1825,"2024-11-12 16:00","5.236"
1826,"2024-11-12 16:10","5.236"
1827,"2024-11-12 16:20","5.236"
1828,"2024-11-12 16:30","5.236"
1829,"2024-11-12 16:40","5.135"
1830,"2024-11-12 16:50","5.135"
1831,"2024-11-12 17:00","5.135"
1832,"2024-11-12 17:10","5.032"
1833,"2024-11-12 17:20","5.032"
1834,"2024-11-12 17:30","4.930"
1835,"2024-11-12 17:40","4.930"
1836,"2024-11-12 17:50","4.828"
1837,"2024-11-12 18:00","4.828"
1838,"2024-11-12 18:10","4.828"
1839,"2024-11-12 18:20","4.724"
1840,"2024-11-12 18:30","4.724"
1841,"2024-11-12 18:40","4.622"
1842,"2024-11-12 18:50","4.622"
1843,"2024-11-12 19:00","4.519"
1844,"2024-11-12 19:10","4.416"
1845,"2024-11-12 19:20","4.312"
1846,"2024-11-12 19:30","4.209"
1847,"2024-11-12 19:40","4.002"
1848,"2024-11-12 19:50","3.794"
1849,"2024-11-12 20:00","3.690"
1850,"2024-11-12 20:10","3.586"
1851,"2024-11-12 20:20","3.482"
1852,"2024-11-12 20:30","3.377"
1853,"2024-11-12 20:40","3.273"
1854,"2024-11-12 20:50","3.167"
1855,"2024-11-12 21:00","3.063"
1856,"2024-11-12 21:10","2.957"
1857,"2024-11-12 21:20","2.957"
1858,"2024-11-12 21:30","2.852"
1859,"2024-11-12 21:40","2.852"
1860,"2024-11-12 21:50","2.852"
1861,"2024-11-12 22:00","2.957"
1862,"2024-11-12 22:10","2.957"
1863,"2024-11-12 22:20","2.957"
1864,"2024-11-12 22:30","2.957"
1865,"2024-11-12 22:40","2.957"
1866,"2024-11-12 22:50","2.957"
1867,"2024-11-12 23:00","2.852"
1868,"2024-11-12 23:10","2.852"
1869,"2024-11-12 23:20","2.852"
1870,"2024-11-12 23:30","2.746"
1871,"2024-11-12 23:40","2.746"
1872,"2024-11-12 23:50","2.746"
1873,"2024-11-13 00:00","2.746"
1874,"2024-11-13 00:10","2.641"
1875,"2024-11-13 00:20","2.641"
1876,"2024-11-13 00:30","2.746"
1877,"2024-11-13 00:40","2.641"
1878,"2024-11-13 00:50","2.641"
1879,"2024-11-13 01:00","2.641"
1880,"2024-11-13 01:10","2.641"
1881,"2024-11-13 01:20","2.746"
1882,"2024-11-13 01:30","2.746"
1883,"2024-11-13 01:40","2.746"
1884,"2024-11-13 01:50","2.641"
1885,"2024-11-13 02:00","2.746"
1886,"2024-11-13 02:10","2.746"
1887,"2024-11-13 02:20","2.746"
1888,"2024-11-13 02:30","2.641"
1889,"2024-11-13 02:40","2.746"
1890,"2024-11-13 02:50","2.641"
1891,"2024-11-13 03:00","2.641"
1892,"2024-11-13 03:10","2.641"
1893,"2024-11-13 03:20","2.641"
1894,"2024-11-13 03:30","2.641"
1895,"2024-11-13 03:40","2.641"
1896,"2024-11-13 03:50","2.641"
1897,"2024-11-13 04:00","2.641"
1898,"2024-11-13 04:10","2.536"
1899,"2024-11-13 04:20","2.536"
1900,"2024-11-13 04:30","2.536"
1901,"2024-11-13 04:40","2.536"
1902,"2024-11-13 04:50","2.429"
1903,"2024-11-13 05:00","2.429"
1904,"2024-11-13 05:10","2.324"
1905,"2024-11-13 05:20","2.324"
1906,"2024-11-13 05:30","2.324"
1907,"2024-11-13 05:40","2.217"
1908,"2024-11-13 05:50","2.217"
1909,"2024-11-13 06:00","2.217"
1910,"2024-11-13 06:10","2.111"
1911,"2024-11-13 06:20","2.111"
1912,"2024-11-13 06:30","2.004"
1913,"2024-11-13 06:40","2.004"
1914,"2024-11-13 06:50","2.004"
1915,"2024-11-13 07:00","1.897"
1916,"2024-11-13 07:10","1.897"
1917,"2024-11-13 07:20","1.897"
1918,"2024-11-13 07:30","1.897"
1919,"2024-11-13 07:40","1.790"
1920,"2024-11-13 07:50","1.790"
1921,"2024-11-13 08:00","1.790"
1922,"2024-11-13 08:10","1.683"
1923,"2024-11-13 08:20","1.683"
1924,"2024-11-13 08:30","1.790"
1925,"2024-11-13 08:40","1.790"
1926,"2024-11-13 08:50","1.790"
1927,"2024-11-13 09:00","1.790"
1928,"2024-11-13 09:10","1.790"
1929,"2024-11-13 09:20","1.790"
1930,"2024-11-13 09:30","1.790"
1931,"2024-11-13 09:40","1.897"
1932,"2024-11-13 09:50","1.897"
1933,"2024-11-13 10:00","1.897"
1934,"2024-11-13 10:10","2.004"
1935,"2024-11-13 10:20","2.004"
1936,"2024-11-13 10:30","2.111"
1937,"2024-11-13 10:40","2.004"
1938,"2024-11-13 10:50","2.004"
1939,"2024-11-13 11:00","2.004"
1940,"2024-11-13 11:10","2.004"
1941,"2024-11-13 11:20","2.111"
1942,"2024-11-13 11:30","2.324"
1943,"2024-11-13 11:40","2.536"
1944,"2024-11-13 11:50","2.536"
1945,"2024-11-13 12:00","2.536"
1946,"2024-11-13 12:10","2.746"
1947,"2024-11-13 12:20","2.641"
1948,"2024-11-13 12:30","2.536"
1949,"2024-11-13 12:40","2.641"
1950,"2024-11-13 12:50","2.641"
1951,"2024-11-13 13:00","2.746"
1952,"2024-11-13 13:10","2.641"
1953,"2024-11-13 13:20","2.641"
1954,"2024-11-13 13:30","2.641"
1955,"2024-11-13 13:40","2.641"
1956,"2024-11-13 13:50","2.746"
1957,"2024-11-13 14:00","2.852"
1958,"2024-11-13 14:10","2.852"
1959,"2024-11-13 14:20","2.957"
1960,"2024-11-13 14:30","2.852"
1961,"2024-11-13 14:40","2.957"
1962,"2024-11-13 14:50","2.852"
1963,"2024-11-13 15:00","2.852"
1964,"2024-11-13 15:10","2.852"
1965,"2024-11-13 15:20","2.957"
1966,"2024-11-13 15:30","2.852"
1967,"2024-11-13 15:40","2.746"
1968,"2024-11-13 15:50","2.746"
1969,"2024-11-13 16:00","2.641"
1970,"2024-11-13 16:10","2.536"
1971,"2024-11-13 16:20","2.536"
1972,"2024-11-13 16:30","2.536"
1973,"2024-11-13 16:40","2.536"
1974,"2024-11-13 16:50","2.536"
1975,"2024-11-13 17:00","2.536"
1976,"2024-11-13 17:10","2.536"
1977,"2024-11-13 17:20","2.429"
1978,"2024-11-13 17:30","2.429"
1979,"2024-11-13 17:40","2.429"
1980,"2024-11-13 17:50","2.324"
1981,"2024-11-13 18:00","2.324"
1982,"2024-11-13 18:10","2.111"
1983,"2024-11-13 18:20","1.897"
1984,"2024-11-13 18:30","1.790"
1985,"2024-11-13 18:40","1.790"
1986,"2024-11-13 18:50","1.790"
1987,"2024-11-13 19:00","1.683"
1988,"2024-11-13 19:10","1.576"
1989,"2024-11-13 19:20","1.576"
1990,"2024-11-13 19:30","1.468"
1991,"2024-11-13 19:40","1.468"
1992,"2024-11-13 19:50","1.468"
1993,"2024-11-13 20:00","1.468"
1994,"2024-11-13 20:10","1.576"
1995,"2024-11-13 20:20","1.576"
1996,"2024-11-13 20:30","1.468"
1997,"2024-11-13 20:40","1.468"
1998,"2024-11-13 20:50","1.468"
1999,"2024-11-13 21:00","1.468"
2000,"2024-11-13 21:10","1.468"
2001,"2024-11-13 21:20","1.576"
2002,"2024-11-13 21:30","1.576"
2003,"2024-11-13 21:40","1.683"
2004,"2024-11-13 21:50","1.576"
2005,"2024-11-13 22:00","1.576"
2006,"2024-11-13 22:10","1.683"
2007,"2024-11-13 22:20","1.683"
2008,"2024-11-13 22:30","1.683"
2009,"2024-11-13 22:40","1.576"
2010,"2024-11-13 22:50","1.576"
2011,"2024-11-13 23:00","1.576"
2012,"2024-11-13 23:10","1.576"
2013,"2024-11-13 23:20","1.576"
2014,"2024-11-13 23:30","1.576"
2015,"2024-11-13 23:40","1.576"
2016,"2024-11-13 23:50","1.683"
2017,"2024-11-14 00:00","1.683"
2018,"2024-11-14 00:10","1.683"
2019,"2024-11-14 00:20","1.683"
2020,"2024-11-14 00:30","1.683"
2021,"2024-11-14 00:40","1.790"
2022,"2024-11-14 00:50","1.790"
2023,"2024-11-14 01:00","1.790"
2024,"2024-11-14 01:10","1.683"
2025,"2024-11-14 01:20","1.576"
2026,"2024-11-14 01:30","1.576"
2027,"2024-11-14 01:40","1.468"
2028,"2024-11-14 01:50","1.253"
2029,"2024-11-14 02:00","1.145"
2030,"2024-11-14 02:10","1.145"
2031,"2024-11-14 02:20","1.036"
2032,"2024-11-14 02:30","1.036"
2033,"2024-11-14 02:40","1.145"
2034,"2024-11-14 02:50","1.036"
2035,"2024-11-14 03:00","0.928"
2036,"2024-11-14 03:10","1.036"
2037,"2024-11-14 03:20","0.928"
2038,"2024-11-14 03:30","0.820"
2039,"2024-11-14 03:40","0.711"
2040,"2024-11-14 03:50","0.711"
2041,"2024-11-14 04:00","0.711"
2042,"2024-11-14 04:10","0.711"
2043,"2024-11-14 04:20","0.928"
2044,"2024-11-14 04:30","1.036"
2045,"2024-11-14 04:40","1.036"
2046,"2024-11-14 04:50","1.253"
2047,"2024-11-14 05:00","1.253"
2048,"2024-11-14 05:10","1.361"
2049,"2024-11-14 05:20","1.361"
2050,"2024-11-14 05:30","1.253"
2051,"2024-11-14 05:40","1.253"
2052,"2024-11-14 05:50","1.253"
2053,"2024-11-14 06:00","1.253"
2054,"2024-11-14 06:10","1.253"
2055,"2024-11-14 06:20","1.253"
2056,"2024-11-14 06:30","1.253"
2057,"2024-11-14 06:40","1.253"
2058,"2024-11-14 06:50","1.253"
2059,"2024-11-14 07:00","1.361"
2060,"2024-11-14 07:10","1.361"
2061,"2024-11-14 07:20","1.253"
2062,"2024-11-14 07:30","1.253"
2063,"2024-11-14 07:40","1.253"
2064,"2024-11-14 07:50","1.253"
2065,"2024-11-14 08:00","1.253"
2066,"2024-11-14 08:10","1.361"
2067,"2024-11-14 08:20","1.361"
2068,"2024-11-14 08:30","1.361"
2069,"2024-11-14 08:40","1.361"
2070,"2024-11-14 08:50","1.361"
2071,"2024-11-14 09:00","1.361"
2072,"2024-11-14 09:10","1.468"
2073,"2024-11-14 09:20","1.468"
2074,"2024-11-14 09:30","1.576"
2075,"2024-11-14 09:40","1.683"
2076,"2024-11-14 09:50","1.790"
2077,"2024-11-14 10:00","1.897"
2078,"2024-11-14 10:10","1.897"
2079,"2024-11-14 10:20","2.004"
2080,"2024-11-14 10:30","2.111"
2081,"2024-11-14 10:40","2.217"
2082,"2024-11-14 10:50","2.429"
2083,"2024-11-14 11:00","2.536"
2084,"2024-11-14 11:10","2.536"
2085,"2024-11-14 11:20","2.641"
2086,"2024-11-14 11:30","2.641"
2087,"2024-11-14 11:40","2.852"
2088,"2024-11-14 11:50","3.167"
2089,"2024-11-14 12:00","3.273"
2090,"2024-11-14 12:10","3.377"
2091,"2024-11-14 12:20","3.482"
2092,"2024-11-14 12:30","3.482"
2093,"2024-11-14 12:40","3.586"
2094,"2024-11-14 12:50","4.002"
2095,"2024-11-14 13:00","4.209"
2096,"2024-11-14 13:10","4.416"
2097,"2024-11-14 13:20","4.724"
2098,"2024-11-14 13:30","4.930"
2099,"2024-11-14 13:40","4.828"
2100,"2024-11-14 13:50","4.622"
2101,"2024-11-14 14:00","4.622"
2102,"2024-11-14 14:10","4.622"
2103,"2024-11-14 14:20","4.930"
2104,"2024-11-14 14:30","5.236"
2105,"2024-11-14 14:40","5.440"
2106,"2024-11-14 14:50","5.440"
2107,"2024-11-14 15:00","5.236"
2108,"2024-11-14 15:10","5.236"
2109,"2024-11-14 15:20","5.440"
2110,"2024-11-14 15:30","5.339"
2111,"2024-11-14 15:40","5.135"
2112,"2024-11-14 15:50","5.135"
2113,"2024-11-14 16:00","5.032"
2114,"2024-11-14 16:10","4.930"
2115,"2024-11-14 16:20","4.930"
2116,"2024-11-14 16:30","4.930"
2117,"2024-11-14 16:40","5.135"
2118,"2024-11-14 16:50","5.236"
2119,"2024-11-14 17:00","5.236"
2120,"2024-11-14 17:10","5.135"
2121,"2024-11-14 17:20","5.135"
2122,"2024-11-14 17:30","5.032"
2123,"2024-11-14 17:40","5.032"
2124,"2024-11-14 17:50","4.930"
2125,"2024-11-14 18:00","4.724"
2126,"2024-11-14 18:10","4.724"
2127,"2024-11-14 18:20","4.724"
2128,"2024-11-14 18:30","4.622"
2129,"2024-11-14 18:40","4.622"
2130,"2024-11-14 18:50","4.622"
2131,"2024-11-14 19:00","4.519"
2132,"2024-11-14 19:10","4.519"
2133,"2024-11-14 19:20","4.622"
2134,"2024-11-14 19:30","4.622"
2135,"2024-11-14 19:40","4.622"
2136,"2024-11-14 19:50","4.622"
2137,"2024-11-14 20:00","4.622"
2138,"2024-11-14 20:10","4.724"
2139,"2024-11-14 20:20","4.622"
2140,"2024-11-14 20:30","4.622"
2141,"2024-11-14 20:40","4.724"
2142,"2024-11-14 20:50","4.724"
2143,"2024-11-14 21:00","4.724"
2144,"2024-11-14 21:10","4.724"
2145,"2024-11-14 21:20","4.622"
2146,"2024-11-14 21:30","4.519"
2147,"2024-11-14 21:40","4.519"
2148,"2024-11-14 21:50","4.622"
2149,"2024-11-14 22:00","4.828"
2150,"2024-11-14 22:10","5.032"
2151,"2024-11-14 22:20","5.135"
2152,"2024-11-14 22:30","5.339"
2153,"2024-11-14 22:40","5.339"
2154,"2024-11-14 22:50","5.339"
2155,"2024-11-14 23:00","5.339"
2156,"2024-11-14 23:10","5.339"
2157,"2024-11-14 23:20","5.236"
2158,"2024-11-14 23:30","5.236"
2159,"2024-11-14 23:40","5.236"
2160,"2024-11-14 23:50","5.236"
2161,"2024-11-15 00:00","5.236"
2162,"2024-11-15 00:10","5.236"
2163,"2024-11-15 00:20","5.236"
2164,"2024-11-15 00:30","5.339"
2165,"2024-11-15 00:40","5.339"
2166,"2024-11-15 00:50","5.339"
2167,"2024-11-15 01:00","5.440"
2168,"2024-11-15 01:10","5.339"
2169,"2024-11-15 01:20","5.236"
2170,"2024-11-15 01:30","5.236"
2171,"2024-11-15 01:40","5.339"
2172,"2024-11-15 01:50","5.339"
2173,"2024-11-15 02:00","5.339"
2174,"2024-11-15 02:10","5.440"
2175,"2024-11-15 02:20","5.440"
2176,"2024-11-15 02:30","5.440"
2177,"2024-11-15 02:40","5.339"
2178,"2024-11-15 02:50","5.339"
2179,"2024-11-15 03:00","5.236"
2180,"2024-11-15 03:10","5.236"
2181,"2024-11-15 03:20","5.135"
2182,"2024-11-15 03:30","5.032"
2183,"2024-11-15 03:40","5.032"
2184,"2024-11-15 03:50","5.032"
2185,"2024-11-15 04:00","5.032"
2186,"2024-11-15 04:10","5.032"
2187,"2024-11-15 04:20","5.032"
2188,"2024-11-15 04:30","5.032"
2189,"2024-11-15 04:40","5.032"
2190,"2024-11-15 04:50","5.135"
2191,"2024-11-15 05:00","5.236"
2192,"2024-11-15 05:10","5.236"
2193,"2024-11-15 05:20","5.032"
2194,"2024-11-15 05:30","5.032"
2195,"2024-11-15 05:40","4.930"
2196,"2024-11-15 05:50","4.930"
2197,"2024-11-15 06:00","4.930"
2198,"2024-11-15 06:10","4.930"
2199,"2024-11-15 06:20","4.930"
2200,"2024-11-15 06:30","4.930"
2201,"2024-11-15 06:40","4.930"
2202,"2024-11-15 06:50","4.930"
2203,"2024-11-15 07:00","4.828"
2204,"2024-11-15 07:10","4.828"
2205,"2024-11-15 07:20","4.828"
2206,"2024-11-15 07:30","4.724"
2207,"2024-11-15 07:40","4.622"
2208,"2024-11-15 07:50","4.519"
2209,"2024-11-15 08:00","4.416"
2210,"2024-11-15 08:10","4.416"
2211,"2024-11-15 08:20","4.724"
2212,"2024-11-15 08:30","5.032"
2213,"2024-11-15 08:40","5.032"
2214,"2024-11-15 08:50","5.135"
2215,"2024-11-15 09:00","5.135"
2216,"2024-11-15 09:10","5.135"
2217,"2024-11-15 09:20","5.135"
2218,"2024-11-15 09:30","5.236"
2219,"2024-11-15 09:40","5.236"
2220,"2024-11-15 09:50","5.236"
2221,"2024-11-15 10:00","5.440"
2222,"2024-11-15 10:10","5.644"
2223,"2024-11-15 10:20","5.847"
2224,"2024-11-15 10:30","5.949"
2225,"2024-11-15 10:40","5.949"
2226,"2024-11-15 10:50","5.949"
2227,"2024-11-15 11:00","6.050"
2228,"2024-11-15 11:10","6.151"
2229,"2024-11-15 11:20","6.252"
2230,"2024-11-15 11:30","6.453"
2231,"2024-11-15 11:40","6.554"
2232,"2024-11-15 11:50","6.755"
2233,"2024-11-15 12:00","6.655"
2234,"2024-11-15 12:10","6.755"
2235,"2024-11-15 12:20","6.755"
2236,"2024-11-15 12:30","6.955"
2237,"2024-11-15 12:40","6.855"
2238,"2024-11-15 12:50","6.855"
2239,"2024-11-15 13:00","6.855"
2240,"2024-11-15 13:10","7.056"
2241,"2024-11-15 13:20","7.355"
2242,"2024-11-15 13:30","7.355"
2243,"2024-11-15 13:40","7.155"
2244,"2024-11-15 13:50","7.056"
2245,"2024-11-15 14:00","6.855"
2246,"2024-11-15 14:10","6.855"
2247,"2024-11-15 14:20","6.955"
2248,"2024-11-15 14:30","6.955"
2249,"2024-11-15 14:40","6.955"
2250,"2024-11-15 14:50","6.855"
2251,"2024-11-15 15:00","6.755"
2252,"2024-11-15 15:10","6.755"
2253,"2024-11-15 15:20","6.755"
2254,"2024-11-15 15:30","7.155"
2255,"2024-11-15 15:40","7.256"
2256,"2024-11-15 15:50","7.256"
2257,"2024-11-15 16:00","6.955"
2258,"2024-11-15 16:10","6.755"
2259,"2024-11-15 16:20","6.655"
2260,"2024-11-15 16:30","6.554"
2261,"2024-11-15 16:40","6.453"
2262,"2024-11-15 16:50","6.453"
2263,"2024-11-15 17:00","6.352"
2264,"2024-11-15 17:10","6.252"
2265,"2024-11-15 17:20","6.151"
2266,"2024-11-15 17:30","6.050"
2267,"2024-11-15 17:40","5.949"
2268,"2024-11-15 17:50","5.847"
2269,"2024-11-15 18:00","5.746"
2270,"2024-11-15 18:10","5.644"
2271,"2024-11-15 18:20","5.644"
2272,"2024-11-15 18:30","5.543"
2273,"2024-11-15 18:40","5.543"
2274,"2024-11-15 18:50","5.543"
2275,"2024-11-15 19:00","5.440"
2276,"2024-11-15 19:10","5.440"
2277,"2024-11-15 19:20","5.440"
2278,"2024-11-15 19:30","5.440"
2279,"2024-11-15 19:40","5.440"
2280,"2024-11-15 19:50","5.440"
2281,"2024-11-15 20:00","5.543"
2282,"2024-11-15 20:10","5.440"
2283,"2024-11-15 20:20","5.543"
2284,"2024-11-15 20:30","5.543"
2285,"2024-11-15 20:40","5.543"
2286,"2024-11-15 20:50","5.543"
2287,"2024-11-15 21:00","5.543"
2288,"2024-11-15 21:10","5.543"
2289,"2024-11-15 21:20","5.440"
2290,"2024-11-15 21:30","5.440"
2291,"2024-11-15 21:40","5.440"
2292,"2024-11-15 21:50","5.339"
2293,"2024-11-15 22:00","5.339"
2294,"2024-11-15 22:10","5.339"
2295,"2024-11-15 22:20","5.339"
2296,"2024-11-15 22:30","5.339"
2297,"2024-11-15 22:40","5.339"
2298,"2024-11-15 22:50","5.339"
2299,"2024-11-15 23:00","5.339"
2300,"2024-11-15 23:10","5.236"
2301,"2024-11-15 23:20","5.135"
2302,"2024-11-15 23:30","5.032"
2303,"2024-11-15 23:40","4.930"
2304,"2024-11-15 23:50","4.828"
2305,"2024-11-16 00:00","4.724"
2306,"2024-11-16 00:10","4.416"
2307,"2024-11-16 00:20","4.416"
2308,"2024-11-16 00:30","4.312"
2309,"2024-11-16 00:40","4.312"
2310,"2024-11-16 00:50","4.105"
2311,"2024-11-16 01:00","3.898"
2312,"2024-11-16 01:10","3.794"
2313,"2024-11-16 01:20","3.794"
2314,"2024-11-16 01:30","3.690"
2315,"2024-11-16 01:40","3.794"
2316,"2024-11-16 01:50","4.002"
2317,"2024-11-16 02:00","4.002"
2318,"2024-11-16 02:10","3.898"
2319,"2024-11-16 02:20","3.794"
2320,"2024-11-16 02:30","3.690"
2321,"2024-11-16 02:40","3.377"
2322,"2024-11-16 02:50","3.377"
2323,"2024-11-16 03:00","3.273"
2324,"2024-11-16 03:10","3.377"
2325,"2024-11-16 03:20","3.377"
2326,"2024-11-16 03:30","3.377"
2327,"2024-11-16 03:40","3.377"
2328,"2024-11-16 03:50","3.273"
2329,"2024-11-16 04:00","3.273"
2330,"2024-11-16 04:10","3.273"
2331,"2024-11-16 04:20","3.167"
2332,"2024-11-16 04:30","2.852"
2333,"2024-11-16 04:40","2.746"
2334,"2024-11-16 04:50","2.641"
2335,"2024-11-16 05:00","2.641"
2336,"2024-11-16 05:10","2.536"
2337,"2024-11-16 05:20","2.536"
2338,"2024-11-16 05:30","2.429"
2339,"2024-11-16 05:40","2.429"
